pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0,alabama,44,"More than 160 years later, the French founded the region's first European settlement at Old Mobile in 1702.",0.02,0.0359868295490741,0.0245786719024181,0.0498335771262645,0.0450861603021621,0.0363074503839015,0.0372207686305046,0.0391333848237991,0.0552709065377712,0.6163271069526672,0.0602552108466625
0,alabama,45,The city was moved to the current site of Mobile in 1711.,0.01,0.0497311241924762,0.0724120065569877,0.0349542610347271,0.0410304181277751,0.3398668766021728,0.0743178129196167,0.1123017817735672,0.0830613672733306,0.133856862783432,0.0584675148129463
0,alabama,46,"This area was claimed by the French from 1702 to 1763 as part of La Louisiane.After the French lost to the British in the Seven Years' War, it became part of British West Florida from 1763 to 1783.",0.03,0.0150116560980677,0.0157028008252382,0.0172600485384464,0.0070717306807637,0.0135933309793472,0.0154368421062827,0.0100805079564452,0.0327651835978031,0.8547932505607605,0.018284622579813
0,alabama,47,"After the United States victory in the American Revolutionary War, the territory was divided between the United States and Spain.",0.01,0.0246946029365062,0.0187764074653387,0.0303176250308752,0.012540528550744,0.0145506141707301,0.031627956777811,0.0231491159647703,0.0154651403427124,0.8071315884590149,0.0217464510351419
0,alabama,48,"The latter retained control of this western territory from 1783 until the surrender of the Spanish garrison at Mobile to US forces on April 13, 1813.Thomas Bassett, a loyalist to the British monarchy during the Revolutionary era, was one of the earliest white settlers in the state outside Mobile.",0.06,0.0348139181733131,0.012870511971414,0.037896703928709,0.0246854722499847,0.0274754613637924,0.0348865874111652,0.020090002566576,0.0418768227100372,0.7320462465286255,0.0333582982420921
0,alabama,49,He settled in the Tombigbee District during the early 1770s.,0.0,0.0416892170906066,0.0476576723158359,0.020366258919239,0.0930260941386222,0.3878336548805237,0.0630023404955864,0.0917884111404419,0.0311098750680685,0.1754131317138672,0.0481133759021759
0,alabama,50,"The district's boundaries were roughly limited to the area within a few miles of the Tombigbee River and included portions of what is today southern Clarke County, northernmost Mobile County, and most of Washington County.What is now the counties of Baldwin and Mobile became part of Spanish West Florida in 1783, part of the independent Republic of West Florida in 1810, and was finally added to the Mississippi Territory in 1812.",0.05,0.0071772742085158,0.0256937928497791,0.7728715538978577,0.0149929439648985,0.0092452364042401,0.0242706816643476,0.0079038357362151,0.0125968921929597,0.1111161932349205,0.0141316084191203
0,alabama,51,Most of what is now the northern two-thirds of Alabama was known as the Yazoo lands beginning during the British colonial period.,0.01,0.0491205565631389,0.0307002253830432,0.1620529592037201,0.0678784400224685,0.0582502149045467,0.0593628995120525,0.0376469679176807,0.0454330518841743,0.44014772772789,0.0494069457054138
0,alabama,52,It was claimed by the Province of Georgia from 1767 onwards.,0.0,0.0450950004160404,0.0499939434230327,0.0276082400232553,0.084585465490818,0.4630718827247619,0.0502061434090137,0.0871403589844703,0.056363046169281,0.1012743040919303,0.034661628305912
0,alabama,53,"Following the Revolutionary War, it remained a part of Georgia, although heavily disputed.With the exception of the area around Mobile and the Yazoo lands, what is now the lower one-third of Alabama was made part of the Mississippi Territory when it was organized in 1798.",0.04,0.0288116969168186,0.0375685133039951,0.3067634701728821,0.0593790896236896,0.0191845372319221,0.0244235694408416,0.0273065902292728,0.0603040121495723,0.4013353884220123,0.0349231921136379
0,alabama,54,"The Yazoo lands were added to the territory in 1804, following the Yazoo land scandal.",0.01,0.0658880770206451,0.0946844741702079,0.0544351004064083,0.1578377336263656,0.1010658517479896,0.0743995457887649,0.0714717358350753,0.0522214546799659,0.2701442241668701,0.0578518509864807
0,alabama,55,Spain kept a claim on its former Spanish West Florida territory in what would become the coastal counties until the Adams–Onís Treaty officially ceded it to the United States in 1819.,0.02,0.0281143877655267,0.0381052009761333,0.1310288608074188,0.033645112067461,0.0154451578855514,0.0196470525115728,0.0525639243423938,0.0198510289192199,0.6025869250297546,0.0590123198926448
0,alabama,56,"Before Mississippi's admission to statehood on December 10, 1817, the more sparsely settled eastern half of the territory was separated and named the Alabama Territory.",0.01,0.0263212155550718,0.0652005970478057,0.3448542654514313,0.039600171148777,0.0224291980266571,0.0405645482242107,0.0214225798845291,0.0291873700916767,0.3884022235870361,0.0220178645104169
0,alabama,57,"The United States Congress created the Alabama Territory on March 3, 1817.",0.01,0.042045459151268,0.1321204155683517,0.0770097821950912,0.0262475963681936,0.0556418672204017,0.0390258319675922,0.0553128384053707,0.1982891410589218,0.3278014361858368,0.0465056337416172
0,alabama,58,"St. Stephens, now abandoned, served as the territorial capital from 1817 to 1819.Alabama was admitted as the 22nd state on December 14, 1819, with Congress selecting Huntsville as the site for the first Constitutional Convention.",0.06,0.0427970513701438,0.0701613798737526,0.0404785014688968,0.0492194704711437,0.0254215449094772,0.0458534471690654,0.0668947920203208,0.1991669982671737,0.40401491522789,0.0559918992221355
0,alabama,59,"From July 5 to August 2, 1819, delegates met to prepare the new state constitution.",0.05,0.0360023081302642,0.146355390548706,0.0624251626431942,0.0594324730336666,0.0937272831797599,0.0545827038586139,0.0548757910728454,0.360988438129425,0.0759482830762863,0.0556621737778186
