,pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
81,0,alabama,81,"After remaining an independent republic for a few days, it joined the Confederate States of America.",0.13,0.01870992936892435,0.026887297292705625,0.04128130755852908,0.06192103517241776,0.050726137627498245,0.04795871771639213,0.6073778539896011,0.05293031930923462,0.05770758034195751,0.034499811448040416
82,0,alabama,82,The Confederacy's capital was initially at Montgomery.,0.16,0.058743519708514214,0.03747682160756085,0.37720014825463294,0.061815097357612106,0.10882838745601475,0.0911492652259767,0.07826608438044787,0.08893216038122773,0.038635883433744314,0.058952635427704084
83,0,alabama,83,Alabama was heavily involved in the American Civil War.,0.13,0.02690385383029934,0.05116983716143295,0.03153415662236512,0.06349435183219612,0.029673885088413954,0.10929032480344177,0.5130941897630692,0.04715925356722437,0.05681158797815442,0.0708685670979321
84,0,alabama,84,"Although comparatively few battles were fought in the state, Alabama contributed about 120,000 soldiers to the war effort.",0.14,0.05766044657211751,0.04529717048862949,0.03048614858998917,0.09234542066697031,0.02987679501529783,0.08302567731589079,0.38037016745656727,0.061642085429048164,0.05818739838723559,0.16110869506374
85,0,alabama,85,"A company of cavalry soldiers from Huntsville, Alabama, joined Nathan Bedford Forrest's battalion in Hopkinsville, Kentucky.",0.16,0.04261636410374194,0.05471082794247195,0.12376648279605433,0.05496347865555436,0.10142398574389518,0.12230666547548026,0.27382546849548817,0.09309233435196802,0.07569746046792716,0.05759693892905489
86,0,alabama,86,"The company wore new uniforms with yellow trim on the sleeves, collar and coat tails.",0.13,0.07254980768775568,0.0370886595454067,0.5895023748278618,0.032824021592386995,0.030113764177076518,0.07500906754867173,0.03302791785099544,0.06440182647638722,0.028596876582014374,0.03688569219084457
87,0,alabama,87,"This led to them being greeted with ""Yellowhammer"", and the name later was applied to all Alabama troops in the Confederate Army.",0.16,0.038480434706434606,0.09269786225631833,0.11224120920524001,0.06357007031328976,0.06188877082895487,0.09062999989837409,0.3434153329581022,0.06262837823014707,0.05325050691608339,0.08119743794668466
88,0,alabama,88,Alabama's slaves were freed by the 13th Amendment in 1865.,0.16,0.05853268569335342,0.047326928260736166,0.10044057259801775,0.06071405694819987,0.08155585050699302,0.03394459885894321,0.47944524586200715,0.03961323227267712,0.02970234475797042,0.06872446967754513
89,0,alabama,89,Alabama was under military rule from the end of the war in May 1865 until its official restoration to the Union in 1868.,0.14,0.029436507780337705,0.03580346665985416,0.02922629577515181,0.03271100121783092,0.03586746088694781,0.02873657855670899,0.6721664190292358,0.05480589490616694,0.04037213006522507,0.040874231734778735
90,0,alabama,90,"From 1867 to 1874, with most white citizens barred temporarily from voting and freedmen enfranchised, many African Americans emerged as political leaders in the state.",0.14,0.021062629111111165,0.049548843677621336,0.03955106249195524,0.04119470557197928,0.020740956091322003,0.03061129905981943,0.7040442541241646,0.03929230305366218,0.036369903245940804,0.017584026569966226
91,0,alabama,91,"Alabama was represented in Congress during this period by three African-American congressmen: Jeremiah Haralson, Benjamin S. Turner, and James T. Rapier.",0.44,0.04864365430548787,0.11167649284470826,0.04044221389340237,0.048989624227397145,0.07916507781483233,0.05699864787748084,0.3046166192740202,0.21231833137571812,0.05323824635706842,0.0439110635954421
92,0,alabama,92,"Following the war, the state remained chiefly agricultural, with an economy tied to cotton.",0.13,0.050992226070957256,0.03181982965907082,0.04560752725228667,0.032705232204170896,0.03241719028446823,0.05449284135829657,0.06528196660801769,0.05679352856241167,0.06914958287961781,0.5607400715351105
93,0,alabama,93,"During Reconstruction, state legislators ratified a new state constitution in 1868 which created the state's first public school system and expanded women's rights.",0.19,0.01793338514689822,0.023464302002685143,0.021535551443230362,0.027405342983547597,0.030946235032752158,0.014566737331915647,0.6991447076201439,0.05318602141924202,0.09247783957980574,0.01933986354561057
