,pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,,,,,,,,,,,,,,,,
7117,15,kansas,7117,Some increase in debt was expected as the state continues with its 10-year Comprehensive Transportation Program enacted in 1999.,0.14,0.053949310979806,0.2220099741593,0.052679637609981,0.068090932979249,0.388370592333376,0.031745851296,0.055220449354965,0.037908303301083,0.025838343720534,0.064186596678337,,,,,,,,,,,,,,,,
7118,15,kansas,7118,"In 2003, Kansas had three income brackets for income tax calculation, ranging from 3.5% to 6.45%.",0.16,0.0254686448141,0.023686455615098,0.05847492327448,0.041727022151463,0.677705924212933,0.033954360033386,0.055097167228814,0.03041744788643,0.028583965642611,0.024884095200105,,,,,,,,,,,,,,,,
7119,15,kansas,7119,The state sales tax in Kansas is 6.15%.,0.15,0.038091653434094,0.026444220542908,0.060776278376579,0.070832709781826,0.592833968997002,0.032287463394459,0.033002783451229,0.075192603841424,0.020509320811834,0.050028995273169,,,,,,,,,,,,,,,,
7120,15,kansas,7120,Various cities and counties in Kansas have an additional local sales tax.,0.13,0.033526217890903,0.024503387924051,0.047307496098802,0.152814355306327,0.497636213898659,0.0260543386481,0.106210698001087,0.026437394594541,0.034713542857207,0.050796351151075,,,,,,,,,,,,,,,,
7121,15,kansas,7121,"Except during the 2001 recession (March–November 2001), when monthly sales tax collections were flat, collections have trended higher as the economy has grown and two rate increases have been enacted.",0.19,0.154396501136944,0.040275656268932,0.067877438873984,0.038967706472613,0.528452054411173,0.049907021713443,0.033301449916326,0.024459867668338,0.020912626408972,0.041449682530947,,,,,,,,,,,,,,,,
7122,15,kansas,7122,"If there had been no change in sales tax rates or in the economy, the total sales tax collections for 2003 would have been $1,797 million, compared to $805.3 million in 1990.",0.15,0.022361044288846,0.018726455970318,0.020101244555554,0.018678310731775,0.849821394681931,0.013697496848181,0.010063942021225,0.018654239867465,0.01302243291866,0.014873438782524,,,,,,,,,,,,,,,,
7123,15,kansas,7123,"However, they instead amounted to $1,630 million an inflation-adjusted reduction of 10%.",0.19,0.071112989226822,0.422133668884635,0.046221780148335,0.041405239258893,0.201786462124437,0.042037222534418,0.061926947929897,0.033609737461666,0.040510861482471,0.039255101804156,,,,,,,,,,,,,,,,
7124,15,kansas,7124,"The state sales tax is a combined destination-based tax, meaning a single tax is applied that includes state, county, and local taxes, and the rate is based on where the consumer takes possession of the goods or services.",0.16,0.007879786822014,0.005800530704437,0.012154255347559,0.029042010352714,0.895031115412712,0.014393036367255,0.014754574393737,0.007175276608905,0.005348995755776,0.008420416765148,,,,,,,,,,,,,,,,
7125,15,kansas,7125,"Thanks to the destination structure and the numerous local special taxing districts, Kansas has 920 separate sales tax rates ranging from 6.5% to 11.5%.",0.16,0.03519911110634,0.022885637986474,0.039669417147525,0.133924282062799,0.516789430379868,0.040864879847504,0.088691929168999,0.028201567422366,0.057244356255978,0.036529387894552,,,,,,,,,,,,,,,,
7126,15,kansas,7126,"This taxing scheme, known as ""Streamlined Sales Tax"" was adopted on October 1, 2005, under the governorship of Kathleen Sebelius.",0.17,0.075549609237351,0.096860884781927,0.052137696649879,0.08326948491158,0.208067483850755,0.196441276557744,0.079944537812844,0.059625500964467,0.050220811576583,0.0978827170562,,,,,,,,,,,,,,,,
7127,15,kansas,7127,Groceries are subject to sales tax in the state.,0.13,0.032962017523823,0.029997253313195,0.039531230076682,0.03712065188447,0.681283517181873,0.043035857239738,0.043722824944416,0.037016475095879,0.03276867470704,0.022561507404316,,,,,,,,,,,,,,,,
7128,15,kansas,7128,"All sales tax collected is remitted to the state department of revenue, and local taxes are then distributed to the various taxing agencies.",0.13,0.016794820997166,0.014759144600248,0.018002380884718,0.028982261137571,0.824693128466606,0.018371938692872,0.016972596675623,0.029289167153183,0.017676966096042,0.014457611815306,,,,,,,,,,,,,,,,
7129,15,kansas,7129,"As of June 2004, Moody's Investors Service ranked the state 14th for net tax-supported debt per capita.",0.19,0.047070351976436,0.066879479726777,0.044457287131809,0.06253126898082,0.612385359406471,0.020803232816979,0.05502603657078,0.035043878899887,0.030495454394259,0.025307650573086,,,,,,,,,,,,,,,,
7130,15,kansas,7130,"As a percentage of personal income, it was at 3.8%—above the median value of 2.5% for all rated states and having risen from a value of less than 1% in 1992.",0.19,0.121400227420963,0.064229607442394,0.071266801806633,0.033493399678264,0.539805395901203,0.03414336652495,0.033810065410216,0.031714881164953,0.042369014280848,0.027767238009255,,,,,,,,,,,,,,,,
7131,15,kansas,7131,"The state has a statutory requirement to maintain cash reserves of at least 7.5% of expenses at the end of each fiscal year; however, lawmakers can vote to override the rule, and did so during the most recent budget agreement.",0.16,0.071349181327969,0.07637700997293,0.036431054904824,0.086906201485545,0.169305403903127,0.305957005545497,0.060953208850697,0.045429481985048,0.064208171155769,0.083083281666041,,,,,,,,,,,,,,,,
7132,15,kansas,7132,"During his campaign for the 2010 election, Governor Sam Brownback called for a complete ""phase out of Kansas's income tax"".",0.19,0.043252191378269,0.033596388716251,0.032769175001886,0.052828545798548,0.208133450057358,0.259976787865162,0.0909250306373,0.073998991260305,0.061855050525628,0.142664405121468,,,,,,,,,,,,,,,,
7133,15,kansas,7133,"In May 2012, Governor Brownback signed into law the Kansas Senatorte Bill Substitute HB 2117.",0.14,0.055937375617214,0.047374860895798,0.022978585946839,0.068110218225047,0.068021632032469,0.430028422921896,0.077504842774943,0.042741212528199,0.024518028204329,0.162784810690209,,,,,,,,,,,,,,,,
7134,15,kansas,7134,"Starting in 2013, the ""ambitious tax overhaul"" trimmed income tax, eliminated some corporate taxes, and created pass-through income tax exemptions, he raised the sales tax by one percent to offset the loss to state revenues but that was inadequate.",0.19,0.01188968011993,0.019181229069363,0.015855421451852,0.015652975713601,0.856224954128265,0.015514241269557,0.021870602550916,0.01209771229187,0.011399764328962,0.020313414197881,,,,,,,,,,,,,,,,
7135,15,kansas,7135,He made cuts to education and some state services to offset lost revenue.,0.13,0.072506498452276,0.122128853271715,0.047890340420418,0.068862703116611,0.309999015182257,0.048327963706106,0.183238752745092,0.048803115950432,0.036722086241935,0.061520676920191,,,,,,,,,,,,,,,,
7136,15,kansas,7136,"The tax cut led to years of budget shortfalls, culminating in a $350 million budget shortfall in February 2017.",0.14,0.173966775066219,0.097953715501353,0.092263455223292,0.061294025601819,0.341162255220115,0.069636458344758,0.049346856994089,0.03795583830215,0.032479418045841,0.043941193493083,,,,,,,,,,,,,,,,
7137,15,kansas,7137,"From 2013 to 2017, 300,000 businesses were considered to be pass-through income entities and benefited from the tax exemption.",0.17,0.047085414757021,0.122305560577661,0.044680092972703,0.048315948597156,0.512379886209965,0.038416106859222,0.08438067487441,0.033891842060257,0.034498574712779,0.034045914490707,,,,,,,,,,,,,,,,
7138,15,kansas,7138,"The tax reform ""encouraged tens of thousands of Kansans to claim their wages and salaries as income from a business rather than from employment.""",0.15,0.019491857927642,0.031714389496483,0.034474173258059,0.026198442687746,0.742621350288391,0.023683703388088,0.049754854134517,0.028114168401226,0.016471025417559,0.027476020983886,,,,,,,,,,,,,,,,
7139,15,kansas,7139,The economic growth that Brownback anticipated never materialized.,0.13,0.042670838651247,0.544601992890239,0.041685135662556,0.02252305252332,0.224144666548818,0.02041040819604,0.023247088526841,0.020274290221278,0.020796819624957,0.039645703858696,,,,,,,,,,,,,,,,
7140,15,kansas,7140,"He argued that it was because of ""low wheat and oil prices and a downturn in aircraft sales"".",0.16,0.074814686761238,0.111245745653287,0.044847817905247,0.052940562460572,0.559072304517031,0.027913574909326,0.016016423259862,0.03346147458069,0.037442356708925,0.042245053092484,,,,,,,,,,,,,,,,
7141,15,kansas,7141,The state general fund debt load was $83 million in fiscal year 2010 and by fiscal year 2017 the debt load sat at $179 million.,0.15,0.052026377734728,0.070665483805351,0.046180653315969,0.072675452486146,0.590985336899757,0.038558873464353,0.03547086865874,0.046737517765723,0.026192672294565,0.020506750536151,,,,,,,,,,,,,,,,
7142,15,kansas,7142,"In 2016, Governor Brownback earned the title of ""most unpopular governor in America"".",0.17,0.068046285677701,0.125472751632333,0.068537217285484,0.032919578236761,0.109416559524834,0.249029421433806,0.13388050274225,0.059031857619993,0.055402227980085,0.098263592098374,,,,,,,,,,,,,,,,
7143,15,kansas,7143,"Only 26 percent of Kansas voters approved of his job performance, compared to 65 percent who said they did not.",0.14,0.09998228920158,0.093687373353168,0.114504670584574,0.052717553824186,0.138650634838268,0.215523925423622,0.102939627924934,0.091620648978278,0.031705461750971,0.058667812752538,,,,,,,,,,,,,,,,
7144,15,kansas,7144,In the summer of 2016 S&P Global Ratings downgraded Kansas's credit rating.,0.16,0.169594014808536,0.067078169295564,0.073689057177398,0.086667629424483,0.207795991096646,0.054080414248165,0.139467610395514,0.106529311055783,0.057620950345881,0.037476854963461,,,,,,,,,,,,,,,,
7145,15,kansas,7145,"In February 2017, S&P lowered it to AA-.",0.16,0.085049245995469,0.546265964210033,0.052367499214597,0.070095614274032,0.034721944667399,0.041902548831422,0.038137460872531,0.066596456730622,0.03512620900292,0.029737068561372,,,,,,,,,,,,,,,,
7146,15,kansas,7146,"In February 2017, a bi-partisan coalition presented a bill that would repeal the pass-through income exemption, the ""most important provisions of Brownback's overhaul"", and raise taxes to make up for the budget shortfall.",0.24,0.045321612909902,0.026726192981005,0.052506078104489,0.025534775631968,0.286728467792273,0.230784117616713,0.04010807427112,0.034890393610112,0.021025216125418,0.236375068686903,,,,,,,,,,,,,,,,
7147,15,kansas,7147,"Brownback vetoed the bill but ""45 GOP legislators had voted in favor of the increase, while 40 voted to uphold the governor's veto.""",0.18,0.035997434472665,0.080014086817391,0.056092657148838,0.033792452071793,0.032593570492463,0.606058411300182,0.035651145479642,0.039316176419379,0.029340019822121,0.051144037139602,,,,,,,,,,,,,,,,
7148,15,kansas,7148,"On June 6, 2017 a coalition of Democrats and newly elected Republicans overrode [Brownback's] veto and implemented tax increases to a level close to what it was before 2013.",0.16,0.060538747627288,0.030788021150511,0.047089197309106,0.047039973607753,0.092610025126487,0.528007958084345,0.026965034159366,0.04826264353469,0.035818264493719,0.082880138145993,,,,,,,,,,,,,,,,
7149,15,kansas,7149,"Brownback's tax overhaul was described in a June 2017 article in The Atlantic as the United States' ""most aggressive experiment in conservative economic policy"".",0.22,0.077022843435407,0.049761513248086,0.042382518807426,0.096290960721672,0.197317909356207,0.114787711482495,0.079378995578736,0.070017482538242,0.057868726435118,0.215171335637569,,,,,,,,,,,,,,,,
7150,15,kansas,7150,"The drastic tax cuts had ""threatened the viability of schools and infrastructure"" in Kansas.",0.16,0.050745627772994,0.041315680439584,0.076515974150971,0.054749781941064,0.333730090782046,0.101119503588416,0.188279796298593,0.030471430008765,0.071009829081595,0.052062283875421,,,,,,,,,,,,,,,,
7151,15,kansas,7151,"Kansas is served by two Interstate highways with one beltway, two spur routes, and three bypasses, with over 874 miles (1,407 km) in all.",0.19,0.022242182120681,0.015286954294425,0.020692054275423,0.754227654635906,0.013576837169239,0.012835848511895,0.050030991068343,0.060270967031829,0.034090756630758,0.016745743656065,,,,,,,,,,,,,,,,
7152,15,kansas,7152,"The first section of Interstate in the nation was opened on Interstate 70 (I-70) just west of Topeka on November 14, 1956.",0.19,0.050288746238221,0.030515840556473,0.040010356239509,0.60229771733284,0.033013076661155,0.028756627219264,0.048092505964451,0.05965906502679,0.058754760562442,0.048611321148928,,,,,,,,,,,,,,,,
7153,15,kansas,7153,"I-70 is a major east–west route connecting to Denver, Colorado and Kansas City, Missouri.",0.14,0.03888951567933,0.026286852906924,0.02706425562501,0.285014178324491,0.0277150502312,0.043891201139195,0.036844996409491,0.37842099070549,0.122458575270139,0.01341439356911,,,,,,,,,,,,,,,,
7154,15,kansas,7154,"Cities along this route (from west to east) include Colby, Hays, Salina, Junction City, Topeka, Lawrence, Bonner Springs, and Kansas City.",0.19,0.033110256085638,0.016867879277561,0.017977367679123,0.259661743417382,0.021267427492421,0.009021958283847,0.039786220365204,0.166031922027469,0.410838638991118,0.025436614695354,,,,,,,,,,,,,,,,
7155,15,kansas,7155,"I-35 is a major north–south route connecting to Oklahoma City, Oklahoma and Des Moines, Iowa.",0.14,0.024059960700106,0.012246498645982,0.020487159944605,0.60637658238411,0.02140005043475,0.028965217102086,0.027856243692804,0.132978489249945,0.106623141677119,0.019006675618584,,,,,,,,,,,,,,,,
7156,15,kansas,7156,"Cities along this route (from south to north) include Wichita, El Dorado, Emporia, Ottawa, and Kansas City (and suburbs).",0.24,0.041019635787234,0.025807388080284,0.012671015621163,0.415530588850379,0.01363534964039,0.024001860502176,0.039993040886475,0.098770451778546,0.300021715089679,0.02854894081247,,,,,,,,,,,,,,,,
7157,15,kansas,7157,Spur routes serve as connections between the two major routes.,0.13,0.070668148063123,0.172479665838182,0.041631504292309,0.406221231073141,0.079989289725199,0.045462341129314,0.040277551463805,0.077405565930531,0.034739070083015,0.031125634501223,,,,,,,,,,,,,,,,
7158,15,kansas,7158,"I-135, a north–south route, connects I-35 at Wichita to I-70 at Salina.",0.14,0.049316973931855,0.075871374970302,0.033437376984512,0.344356504827738,0.040095398167614,0.030352130970277,0.050638599868398,0.260912240762264,0.069716475484893,0.045302926114528,,,,,,,,,,,,,,,,
7159,15,kansas,7159,"I-335, a southwest–northeast route, connects I-35 at Emporia to I-70 at Topeka.",0.14,0.058133495808579,0.084134866157547,0.044033259293065,0.476528488099575,0.04747025440447,0.027537621522788,0.103884582570754,0.094042003666982,0.034890209860168,0.029345219035167,,,,,,,,,,,,,,,,
7160,15,kansas,7160,I-335 and portions of I-35 and I-70 make up the Kansas Turnpike.,0.14,0.051386622199789,0.124527558963746,0.019363220245577,0.394631172716618,0.045157040737104,0.051817556674359,0.078828692389652,0.089172413782217,0.061883389321156,0.083232322637923,,,,,,,,,,,,,,,,
7161,15,kansas,7161,"Bypasses include I-470 around Topeka, I-235 around Wichita, and I-670 in downtown Kansas City.",0.13,0.120741455326788,0.092108858097345,0.022191742341966,0.435700369626284,0.030887219822034,0.018314078170806,0.064272356079891,0.086872398201376,0.104478667234071,0.024432848684955,,,,,,,,,,,,,,,,
7162,15,kansas,7162,I-435 is a beltway around the Kansas City metropolitan area while I-635 bypasses through Kansas City.,0.13,0.020948046841659,0.030815505754436,0.013379865314346,0.535296315699816,0.017236103845062,0.014796194536029,0.034758572699502,0.071749446250033,0.235895789135247,0.025124166852038,,,,,,,,,,,,,,,,
7163,15,kansas,7163,"US Route 69 (US-69) travels south to north, from Oklahoma to Missouri.",0.19,0.021145841793623,0.021735280798748,0.016698526579421,0.027750533109065,0.016018709022319,0.033413996151649,0.039718527114019,0.774377703666687,0.019465625222074,0.029675279342337,,,,,,,,,,,,,,,,
7164,15,kansas,7164,"The highway passes through the eastern section of Kansas, traveling through Baxter Springs, Pittsburg, Frontenac, Fort Scott, Louisburg, and the Kansas City area.",0.13,0.054613295872696,0.018383408396039,0.019920508505311,0.451371565833688,0.031559409067268,0.025113006666652,0.035476727527566,0.218064975552261,0.114535748958588,0.0309613453981,,,,,,,,,,,,,,,,
7165,15,kansas,7165,Kansas also has the country's third largest state highway system after Texas and California.,0.16,0.041459128385759,0.036891592107713,0.040109600382857,0.027293887769338,0.074617492523976,0.057844568160363,0.132334598805755,0.032853622804396,0.516370253264904,0.04022525951732,,,,,,,,,,,,,,,,
7166,15,kansas,7166,This is because of the high number of counties and county seats (105) and their intertwining.,0.19,0.115220965677872,0.095885401172564,0.071267059620004,0.213021858595312,0.077358778449707,0.095515997009352,0.050232756161131,0.106330776016694,0.119855892471969,0.055310523312073,,,,,,,,,,,,,,,,
7167,15,kansas,7167,"In January 2004, the Kansas Department of Transportation (KDOT) announced the new Kansas 511 traveler information service.",0.19,0.072597166654305,0.019498341227882,0.024678715702612,0.562085600197315,0.047082784614759,0.051937602867838,0.071570190356579,0.033362147584558,0.066254320368171,0.050933132553473,,,,,,,,,,,,,,,,
7168,15,kansas,7168,"By dialing 511, callers will get access to information about road conditions, construction, closures, detours and weather conditions for the state highway system.",0.13,0.040414947038516,0.202384007070214,0.035606173984706,0.426928982138634,0.072333611932118,0.053494456148474,0.04536197357811,0.049261186108925,0.035458888718858,0.038755777291954,,,,,,,,,,,,,,,,
7169,15,kansas,7169,Weather and road condition information is updated every 15 minutes.,0.14,0.12522292539943,0.496999140828848,0.034013461065479,0.03121019952232,0.072288561731693,0.054634477337822,0.065549314860255,0.035895552914008,0.052441956871189,0.031744412487024,,,,,,,,,,,,,,,,
7170,15,kansas,7170,"The state's only major commercial (Class C) airport is Wichita Dwight D. Eisenhower National Airport, located along US-54 on the western edge of the city.",0.35,0.008540094597265,0.010844738956075,0.014530131171341,0.708810065686703,0.009915364615154,0.016599612659775,0.0288484530407,0.013116337812971,0.180056257545948,0.008738928695675,,,,,,,,,,,,,,,,
7171,15,kansas,7171,"Manhattan Regional Airport in Manhattan offers daily flights to Dallas/Fort Worth International Airport and Chicago's O'Hare International Airport, making it the second-largest commercial airport in the state.",0.21,0.001994095269765,0.003732798309647,0.00707630119723,0.773995521664619,0.004431119546643,0.005555509924307,0.009935883877915,0.00779338843131,0.179356517642736,0.006128859776072,,,,,,,,,,,,,,,,
7172,15,kansas,7172,"Most air travelers in northeastern Kansas fly out of Kansas City International Airport, located in Platte County, Missouri, as well as Topeka Regional Airport in the state's capital.",0.16,0.012819754274096,0.008954863884719,0.011507314792834,0.582207734882832,0.007047021776089,0.012852056551492,0.028820833400823,0.053419859521091,0.258141967281699,0.024228609213606,,,,,,,,,,,,,,,,
7173,15,kansas,7173,"In the state's southeastern part, people often use Tulsa International Airport in Tulsa, Oklahoma or Joplin Regional Airport in Joplin, Missouri.",0.16,0.037839537486434,0.023234817948833,0.02912269589724,0.414472434669733,0.027454184455564,0.031109141092748,0.05748544537928,0.111294230958447,0.236056716740131,0.031930783740245,,,,,,,,,,,,,,,,
7174,15,kansas,7174,"For those in the far western part of the state, Denver International Airport is a popular option.",0.13,0.138733590394259,0.055449270561803,0.030236423062161,0.392602246254683,0.083665155689232,0.043428123689955,0.050506335083628,0.080036139395088,0.088964812690392,0.036377898917999,,,,,,,,,,,,,,,,
7175,15,kansas,7175,"Connecting flights are also available from smaller Kansas airports in Dodge City, Garden City, Hays, Hutchinson, Liberal, or Salina.",0.13,0.011177678324748,0.011105972799123,0.017586600309005,0.814749523997307,0.015085183270276,0.007957112736767,0.032195503055118,0.023438537312904,0.045397588610649,0.021306303603342,,,,,,,,,,,,,,,,
7176,15,kansas,7176,"Dotted across the state are smaller regional and municipal airports, including the Lawrence Municipal Airport, which houses many aircraft for the city of Lawrence and the University of Kansas, Miami County Airport, Wamego Airport, Osage City Municipal Airport, which is the headquarters of Skydive Kansas, Garden City Regional Airport, Manhattan Regional Airport, and Dodge City Regional Airport.",0.13,0.001608955923803,0.001241806609323,0.002133270994091,0.864783552289009,0.001443690600354,0.001845310370845,0.005730613565538,0.003680746877217,0.11453798301518,0.0029940889508,,,,,,,,,,,,,,,,
7177,15,kansas,7177,The Southwest Chief Amtrak route runs through the state on its route from Chicago to Los Angeles.,0.13,0.013673050721991,0.009626954561099,0.012552493775729,0.867143362760544,0.008518108277349,0.012372881975898,0.02001804599422,0.023505952471169,0.020040352689102,0.012548777286429,,,,,,,,,,,,,,,,
7178,15,kansas,7178,"Stops in Kansas include Lawrence, Topeka, Newton, Hutchinson, Dodge City, and Garden City.",0.13,0.071781101357192,0.101269658934325,0.030699223565171,0.201297891512513,0.042706022795756,0.097206392022781,0.136840909998864,0.049402051302604,0.2120456404984,0.056751108239405,,,,,,,,,,,,,,,,
7179,15,kansas,7179,"An Amtrak Thruway Motorcoach connects Newton and Wichita to the Heartland Flyer in Oklahoma City, Oklahoma.",0.13,0.044351617572829,0.032997778506251,0.024335867958143,0.693791434168816,0.020044852714636,0.023891902877949,0.04811104410328,0.031892497977242,0.046774675929919,0.0338083213137,,,,,,,,,,,,,,,,
7180,15,kansas,7180,Amtrak is proposing to modify the Southwest Chief from its status as a direct passenger rail operation.,0.13,0.017320972454036,0.01587909423979,0.008996132959146,0.856322336196899,0.01703447670443,0.015233025525231,0.025274572364288,0.014853071211837,0.017545882001286,0.011540433240589,,,,,,,,,,,,,,,,
7181,15,kansas,7181,Plans call for shortening the route to Los Angeles to Albuquerque.,0.13,0.163591079856269,0.216929592657834,0.028636952536181,0.296414247248322,0.036679927178193,0.057583531062119,0.051896810834296,0.049015541002154,0.043237404117826,0.056014922616305,,,,,,,,,,,,,,,,
7182,15,kansas,7182,"Thruway buses would replace the train on the route between Albuquerque and Dodge City, where train service east to Chicago would resume.",0.13,0.012328084489855,0.011707445664797,0.007265331345843,0.881336921453476,0.012881150707835,0.005987983633531,0.013024506095098,0.026572767307516,0.012276623002254,0.016619196283864,,,,,,,,,,,,,,,,
7183,15,kansas,7183,"Kansas is served by four Class I railroads, Amtrak, BNSF, Kansas City Southern, and Union Pacific, as well as many shortline railroads.",0.13,0.026217216177611,0.023534580401611,0.017209766048472,0.784631913900375,0.018263145964011,0.023965100897476,0.028666151175276,0.032146019523498,0.026770320627838,0.018595784832724,,,,,,,,,,,,,,,,
7184,15,kansas,7184,Executive branch: The executive branch consists of one officer and five elected officers.,0.14,0.037115662606084,0.032670751400292,0.041469600098208,0.054159756377339,0.045444876630791,0.664731132984161,0.036098310654052,0.022897545242449,0.022734088497236,0.042678263655398,,,,,,,,,,,,,,,,
7185,15,kansas,7185,The governor and lieutenant governor are elected on the same ticket.,0.13,0.038726433622651,0.036461415048689,0.045213882136159,0.041088337672409,0.03415996117983,0.681206116080284,0.037063447595574,0.031786625186214,0.026325705484487,0.027968067524489,,,,,,,,,,,,,,,,
7186,15,kansas,7186,"The attorney general, secretary of state, state treasurer, and state insurance commissioner are each elected separately.",0.13,0.022901541169267,0.043004635884427,0.075649822619744,0.031939270888688,0.038435645523714,0.654563719034195,0.051927221147344,0.040521194797475,0.021215807355475,0.019841139519122,,,,,,,,,,,,,,,,
7187,15,kansas,7187,"Legislative branch: The bicameral Kansas Legislature consists of the Kansas House of Representatives, with 125 members serving two-year terms, and the Kansas Senatorte, with 40 members serving four-year terms.",0.19,0.011862218441093,0.009972236638714,0.037497402715962,0.020570539758774,0.029997796745738,0.781902334094047,0.025291481357999,0.021462703196448,0.023103183414787,0.038340118702035,,,,,,,,,,,,,,,,
7188,15,kansas,7188,Judicial branch: The judicial branch of the state government is headed by the Kansas Supreme Court.,0.14,0.021648889078642,0.017700899165357,0.023270154849161,0.028398192458553,0.027090004860656,0.725454831123352,0.05066203661263,0.037418870953843,0.044961778447032,0.023394363210537,,,,,,,,,,,,,,,,
7189,15,kansas,7189,The court has seven judges.,0.13,0.039089254080318,0.063067178364145,0.059605806163745,0.091922301310115,0.049849173775874,0.452305243164301,0.062015091651119,0.080498790252023,0.076556983031333,0.025090183323482,,,,,,,,,,,,,,,,
7190,15,kansas,7190,A vacancy is filled by the Governor picking one of three nominees selected by the nine-member Kansas Supreme Court Nominating Commission.,0.16,0.029882433090825,0.017014163837303,0.038147553801537,0.062310049997177,0.03183776687365,0.64260311126709,0.044667456275784,0.056955282134004,0.03749597449787,0.039086205669446,,,,,,,,,,,,,,,,
7191,15,kansas,7191,The board consists of five Kansas lawyers elected by other Kansas lawyers and four members selected by the governor.,0.13,0.014141816057963,0.023929641704308,0.019980366819073,0.057110492675565,0.055496995500289,0.679646879434586,0.050461734109558,0.039962931443006,0.027567187848035,0.03170194667764,,,,,,,,,,,,,,,,
7192,15,kansas,7192,"Since the mid-20th century, Kansas has remained one of the most socially conservative states in the nation.",0.13,0.050071931653656,0.050088975112885,0.10356449263636,0.05096649103798,0.082042180886492,0.161827385728247,0.176520520099439,0.070125954365358,0.117321337154135,0.137470749486238,,,,,,,,,,,,,,,,
7193,15,kansas,7193,"The 1990s brought the defeat of prominent Democrats, including Dan Glickman, and the Kansas State Board of Education's 1999 decision to eliminate evolution from the state teaching standards, a decision that was later reversed.",0.16,0.038319879362825,0.049792954465374,0.048931981495116,0.070369326416403,0.085088125802577,0.247825838066638,0.299937519803643,0.056647908361629,0.045400708424859,0.057685751281679,,,,,,,,,,,,,,,,
7194,15,kansas,7194,"In 2005, voters accepted a constitutional amendment to ban same-sex marriage.",0.16,0.056956247147173,0.06128127030097,0.064896299960674,0.048714578524232,0.069147571292706,0.48760998249054,0.068185328692198,0.030920484196395,0.038044652272947,0.074243574822322,,,,,,,,,,,,,,,,
7195,15,kansas,7195,"The next year, the state passed a law setting a minimum age for marriage at 15 years.",0.14,0.100917704310268,0.112527423072606,0.090021333401091,0.056000684789615,0.088899481622502,0.231646270863712,0.111056090262719,0.050334694492631,0.068607547692955,0.089988756319508,,,,,,,,,,,,,,,,
7196,15,kansas,7196,Kansas's path to a solid Republican state has been examined by historian Thomas Frank in his 2004 book What's the Matter with Kansas?.,0.19,0.075523105496541,0.0667169038672,0.114145512203686,0.063073727185838,0.053833546565147,0.138110093679279,0.080067196348682,0.111373889818788,0.127010561246425,0.170145447645336,,,,,,,,,,,,,,,,
7197,15,kansas,7197,Kansas has a history of many firsts in legislative initiatives—it was the first state to institute a system of workers' compensation (1910) and to regulate the securities industry (1911).,0.27,0.058354528865311,0.035313559696078,0.057940220384626,0.04733069788781,0.284255141019821,0.134758133697324,0.164738337043673,0.060606649960391,0.06155585909728,0.09514686553739,,,,,,,,,,,,,,,,
7198,15,kansas,7198,"Kansas also permitted women's suffrage in 1912, almost a decade before the federal constitution was amended to require it.",0.16,0.033018178259954,0.023359689267818,0.062780333543196,0.01876069746213,0.033239695662633,0.504832040518522,0.043646598793566,0.064562100009061,0.048458993714303,0.167341667180881,,,,,,,,,,,,,,,,
7199,15,kansas,7199,Suffrage in all states would not be guaranteed until ratification of the 19th Amendment to the US Constitution in 1920.,0.14,0.027779906941578,0.023850220313761,0.023971970373532,0.014956858468941,0.035122581315227,0.127098785107955,0.061936507257633,0.027202233858407,0.021552926953882,0.636528006196022,,,,,,,,,,,,,,,,
7200,15,kansas,7200,"The council–manager government model was adopted by many larger Kansas cities in the years following World War I while many American cities were being run by political machines or organized crime, notably the Pendergast Machine in neighboring Kansas City, Missouri.",0.14,0.022387077892199,0.014233703704667,0.033434963191394,0.170404965709895,0.040581439278321,0.026566859072773,0.079718731157482,0.047652628365904,0.441600896418095,0.123418729752302,,,,,,,,,,,,,,,,
7201,15,kansas,7201,"Kansas was also at the center of Brown v. Board of Education of Topeka, a 1954 Supreme Court decision that banned racially segregated schools throughout the US",0.14,0.021272047303501,0.02374262700323,0.034728571947198,0.043582329177298,0.064220603276044,0.106438451353461,0.579602049291134,0.040175355295651,0.040585424460005,0.045652546267957,,,,,,,,,,,,,,,,
7202,15,kansas,7202,"The state backed Republicans Wendell Willkie and Thomas E. Dewey in 1940 and 1944, respectively.",0.27,0.050685780995991,0.299529749155044,0.101624981639907,0.056594842788763,0.040275719031342,0.213801997341216,0.040815194416791,0.055696834489936,0.058572850481141,0.082402062462643,,,,,,,,,,,,,,,,
7203,15,kansas,7203,"Kansas also supported Dewey in 1948 despite the presence of incumbent president Harry S. Truman, who hailed from Independence, Missouri, approximately 15 miles (24 km) east of the Kansas–Missouri state line.",0.33,0.057954375201371,0.061289699515328,0.033323455485515,0.073302753246389,0.050614832947031,0.111696805013344,0.067817318858579,0.363901617005467,0.084162571793422,0.095936571480706,,,,,,,,,,,,,,,,
7204,15,kansas,7204,"Since Roosevelt carried Kansas in 1932 and 1936, only one Democrat has won Kansas's electoral votes, Lyndon B. Johnson in 1964.",0.3,0.044437221402768,0.026644382707309,0.036198047874495,0.039565669861622,0.045665388624184,0.611361892521381,0.054205555957742,0.033588835317642,0.057745193969458,0.050587824126706,,,,,,,,,,,,,,,,
